timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/09/05 15:46:19.114, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 220.62 W
2026/09/05 15:46:24.115, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 225.08 W
2026/09/05 15:46:29.115, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 221.04 W
2026/09/05 15:46:34.116, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 221.04 W
2026/09/05 15:46:39.116, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 227.38 W
2026/09/05 15:46:44.117, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 222.52 W
2026/09/05 15:46:49.117, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 230.14 W
2026/09/05 15:46:54.118, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 226.02 W
2026/09/05 15:46:59.122, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 222.45 W
2026/09/05 15:47:04.123, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 234.03 W
2026/09/05 15:47:09.124, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 233.36 W
2026/09/05 15:47:14.125, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 60, 228.22 W
2026/09/05 15:47:19.129, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 60, 230.63 W
2026/09/05 15:47:24.130, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 56, 73.85 W
2026/09/05 15:47:29.131, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 55, 71.40 W
2026/09/05 15:47:34.131, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 228.27 W
2026/09/05 15:47:39.132, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 220.70 W
2026/09/05 15:47:44.132, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 220.52 W
2026/09/05 15:47:49.133, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 219.29 W
2026/09/05 15:47:54.133, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 223.32 W
2026/09/05 15:47:59.134, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 226.37 W
2026/09/05 15:48:04.134, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 220.95 W
2026/09/05 15:48:09.135, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 224.63 W
2026/09/05 15:48:14.136, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 221.36 W
2026/09/05 15:48:19.136, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 220.60 W
2026/09/05 15:48:24.137, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 226.48 W
2026/09/05 15:48:29.137, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 218.21 W
2026/09/05 15:48:34.139, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 228.22 W
2026/09/05 15:48:39.140, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 219.14 W
2026/09/05 15:48:44.140, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 225.45 W
2026/09/05 15:48:49.141, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 221.91 W
2026/09/05 15:48:54.141, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 222.38 W
2026/09/05 15:48:59.142, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 63, 231.91 W
2026/09/05 15:49:04.142, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 219.72 W
2026/09/05 15:49:09.143, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 63, 228.22 W
2026/09/05 15:49:14.143, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 64, 227.28 W
2026/09/05 15:49:19.144, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 65, 232.11 W
2026/09/05 15:49:24.144, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 64, 224.90 W
2026/09/05 15:49:29.145, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 222.05 W
2026/09/05 15:49:34.146, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 227.20 W
2026/09/05 15:49:39.146, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 228.40 W
2026/09/05 15:49:44.147, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 223.41 W
2026/09/05 15:49:49.147, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 234.95 W
2026/09/05 15:49:54.148, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 233.86 W
2026/09/05 15:49:59.148, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 224.00 W
2026/09/05 15:50:04.149, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 224.67 W
2026/09/05 15:50:09.149, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 226.86 W
2026/09/05 15:50:14.150, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 226.51 W
2026/09/05 15:50:19.150, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 227.53 W
2026/09/05 15:50:24.151, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 211.90 W
2026/09/05 15:50:29.152, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 62, 229.80 W
2026/09/05 15:50:34.152, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 63, 229.37 W
2026/09/05 15:50:39.153, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 63, 233.18 W
2026/09/05 15:50:44.153, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 63, 234.04 W
2026/09/05 15:50:49.154, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 57, 72.83 W
2026/09/05 15:50:54.154, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 55, 71.75 W
2026/09/05 15:50:59.155, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 224.47 W
2026/09/05 15:51:04.156, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 226.50 W
2026/09/05 15:51:09.156, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 230.88 W
2026/09/05 15:51:14.157, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 225.48 W
2026/09/05 15:51:19.157, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 222.51 W
2026/09/05 15:51:24.161, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 228.96 W
2026/09/05 15:51:29.161, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 222.96 W
2026/09/05 15:51:34.162, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 221.56 W
2026/09/05 15:51:39.162, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 218.18 W
2026/09/05 15:51:44.163, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 228.72 W
2026/09/05 15:51:49.163, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 222.20 W
2026/09/05 15:51:54.164, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 234.05 W
2026/09/05 15:51:59.165, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 227.84 W
2026/09/05 15:52:04.165, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 226.69 W
2026/09/05 15:52:09.166, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 230.80 W
2026/09/05 15:52:14.167, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 227.46 W
2026/09/05 15:52:19.167, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 219.21 W
2026/09/05 15:52:24.168, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 219.10 W
2026/09/05 15:52:29.169, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 218.78 W
2026/09/05 15:52:34.169, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 218.68 W
2026/09/05 15:52:39.170, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 227.02 W
2026/09/05 15:52:44.170, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 221.35 W
2026/09/05 15:52:49.171, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 221.26 W
2026/09/05 15:52:54.171, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 230.15 W
2026/09/05 15:52:59.172, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 217.68 W
2026/09/05 15:53:04.172, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 227.20 W
2026/09/05 15:53:09.173, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 229.10 W
2026/09/05 15:53:14.173, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 219.58 W
2026/09/05 15:53:19.174, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 231.12 W
2026/09/05 15:53:24.175, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 227.13 W
2026/09/05 15:53:29.175, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 224.02 W
2026/09/05 15:53:34.176, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 227.73 W
2026/09/05 15:53:39.176, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 219.22 W
2026/09/05 15:53:44.177, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 231.12 W
2026/09/05 15:53:49.177, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 59, 231.85 W
2026/09/05 15:53:54.178, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 60, 234.41 W
2026/09/05 15:53:59.178, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 215.80 W
2026/09/05 15:54:04.179, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 236.04 W
2026/09/05 15:54:09.179, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 63, 230.89 W
2026/09/05 15:54:14.180, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 56, 72.35 W
2026/09/05 15:54:19.181, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 225.12 W
2026/09/05 15:54:24.181, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 222.05 W
2026/09/05 15:54:29.182, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 224.38 W
2026/09/05 15:54:34.185, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 221.37 W
2026/09/05 15:54:39.185, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 226.96 W
2026/09/05 15:54:44.187, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 217.63 W
2026/09/05 15:54:49.188, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 224.51 W
2026/09/05 15:54:54.188, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 219.49 W
2026/09/05 15:54:59.189, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 222.24 W
2026/09/05 15:55:04.189, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 229.26 W
2026/09/05 15:55:09.190, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 227.10 W
2026/09/05 15:55:14.191, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 230.66 W
2026/09/05 15:55:19.191, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 229.53 W
2026/09/05 15:55:24.192, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 223.55 W
2026/09/05 15:55:29.192, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 225.64 W
2026/09/05 15:55:34.194, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 215.72 W
2026/09/05 15:55:39.194, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 228.15 W
2026/09/05 15:55:44.195, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 234.25 W
2026/09/05 15:55:49.195, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 234.14 W
2026/09/05 15:55:54.196, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 218.18 W
2026/09/05 15:55:59.197, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 224.53 W
2026/09/05 15:56:04.198, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 224.96 W
2026/09/05 15:56:09.199, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 226.97 W
2026/09/05 15:56:14.199, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 227.36 W
2026/09/05 15:56:19.200, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 227.36 W
2026/09/05 15:56:24.200, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 63, 228.03 W
2026/09/05 15:56:29.201, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 65, 234.91 W
2026/09/05 15:56:34.201, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 228.70 W
2026/09/05 15:56:39.202, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 238.68 W
2026/09/05 15:56:44.202, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 65, 229.26 W
2026/09/05 15:56:49.203, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 64, 230.09 W
2026/09/05 15:56:54.203, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 64, 234.08 W
2026/09/05 15:56:59.204, 0, NVIDIA L40S, 99 %, 100 %, 27969 MiB, 46068 MiB, 62, 224.43 W
2026/09/05 15:57:04.205, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 232.88 W
2026/09/05 15:57:09.205, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 234.67 W
2026/09/05 15:57:14.206, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 237.87 W
2026/09/05 15:57:19.206, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 234.82 W
2026/09/05 15:57:24.207, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 61, 234.57 W
2026/09/05 15:57:29.207, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 230.85 W
2026/09/05 15:57:34.208, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 57, 73.10 W
2026/09/05 15:57:39.209, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 55, 72.00 W
2026/09/05 15:57:44.209, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 222.91 W
2026/09/05 15:57:49.210, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 219.66 W
2026/09/05 15:57:54.210, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 224.75 W
2026/09/05 15:57:59.211, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 228.87 W
2026/09/05 15:58:04.211, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 221.07 W
2026/09/05 15:58:09.212, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 231.03 W
2026/09/05 15:58:14.212, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 222.60 W
2026/09/05 15:58:19.213, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 222.52 W
2026/09/05 15:58:24.214, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 226.23 W
2026/09/05 15:58:29.214, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 223.18 W
2026/09/05 15:58:34.215, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 224.87 W
2026/09/05 15:58:39.215, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 222.90 W
2026/09/05 15:58:44.216, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 223.39 W
2026/09/05 15:58:49.216, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 230.00 W
2026/09/05 15:58:54.217, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 221.83 W
2026/09/05 15:58:59.217, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 224.61 W
2026/09/05 15:59:04.218, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 219.69 W
2026/09/05 15:59:09.219, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 220.36 W
2026/09/05 15:59:14.220, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 224.35 W
2026/09/05 15:59:19.220, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 53, 218.73 W
2026/09/05 15:59:24.221, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 216.27 W
2026/09/05 15:59:29.222, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 220.51 W
2026/09/05 15:59:34.222, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 223.72 W
2026/09/05 15:59:39.223, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 222.17 W
2026/09/05 15:59:44.223, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 221.02 W
2026/09/05 15:59:49.224, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 221.60 W
2026/09/05 15:59:54.224, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 224.16 W
2026/09/05 15:59:59.225, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 224.92 W
2026/09/05 16:00:04.225, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 226.01 W
2026/09/05 16:00:09.226, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 223.80 W
2026/09/05 16:00:14.226, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 222.12 W
2026/09/05 16:00:19.227, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 230.42 W
2026/09/05 16:00:24.227, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 224.01 W
2026/09/05 16:00:29.228, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 230.99 W
2026/09/05 16:00:34.229, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 230.75 W
2026/09/05 16:00:39.229, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 62, 230.48 W
2026/09/05 16:00:44.231, 0, NVIDIA L40S, 56 %, 57 %, 27969 MiB, 46068 MiB, 59, 203.46 W
2026/09/05 16:00:49.231, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 62, 227.41 W
2026/09/05 16:00:54.232, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 63, 228.82 W
2026/09/05 16:00:59.232, 0, NVIDIA L40S, 13 %, 0 %, 27969 MiB, 46068 MiB, 55, 72.07 W
2026/09/05 16:01:04.233, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 52, 70.59 W
2026/09/05 16:01:09.234, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 219.26 W
2026/09/05 16:01:14.234, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 222.88 W
2026/09/05 16:01:19.235, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 222.28 W
2026/09/05 16:01:24.236, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 220.53 W
2026/09/05 16:01:29.236, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 218.95 W
2026/09/05 16:01:34.237, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 224.23 W
2026/09/05 16:01:39.237, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 216.96 W
2026/09/05 16:01:44.238, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 217.56 W
2026/09/05 16:01:49.238, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 227.79 W
2026/09/05 16:01:54.239, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 215.19 W
2026/09/05 16:01:59.240, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 220.43 W
2026/09/05 16:02:04.240, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 220.54 W
2026/09/05 16:02:09.242, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 222.64 W
2026/09/05 16:02:14.242, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 228.11 W
2026/09/05 16:02:19.243, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 217.84 W
2026/09/05 16:02:24.243, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 225.82 W
2026/09/05 16:02:29.244, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 220.83 W
2026/09/05 16:02:34.244, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 222.23 W
2026/09/05 16:02:39.245, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 59, 220.30 W
2026/09/05 16:02:44.245, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 221.28 W
2026/09/05 16:02:49.246, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 224.89 W
2026/09/05 16:02:54.247, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 61, 217.72 W
2026/09/05 16:02:59.248, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 63, 227.65 W
2026/09/05 16:03:04.248, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 62, 228.85 W
2026/09/05 16:03:09.249, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 60, 220.58 W
2026/09/05 16:03:14.249, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 58, 219.24 W
2026/09/05 16:03:19.250, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 57, 226.73 W
2026/09/05 16:03:24.250, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 56, 228.49 W
2026/09/05 16:03:29.251, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 220.39 W
2026/09/05 16:03:34.252, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 55, 221.77 W
2026/09/05 16:03:39.252, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 218.14 W
2026/09/05 16:03:44.253, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 222.95 W
2026/09/05 16:03:49.254, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 229.25 W
2026/09/05 16:03:54.255, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 223.95 W
2026/09/05 16:03:59.255, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 54, 230.42 W
2026/09/05 16:04:04.256, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 55, 232.60 W
2026/09/05 16:04:09.257, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 54, 226.40 W
2026/09/05 16:04:14.258, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 55, 223.79 W
2026/09/05 16:04:19.258, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 52, 217.84 W
